Weight,Length1,Length2,Length3,Height,Width,Species_ID,Species
799,25.2,35.2,34.7,17.23,4.563,1,Bream
602,24.1,32.4,32.2,15.76,4.583,1,Bream
847,28.1,36,38,18.06,6.042,1,Bream
304,23.7,36.4,39.4,13.8,6.954,1,Bream
732,24.4,26.8,30.1,11.53,4.469,1,Bream
397,31,33.2,38.1,17.88,4.084,1,Bream
321,25.4,34.8,30.2,11.9,6.168,1,Bream
517,33.5,32.9,37.9,13.81,6.655,1,Bream
618,33.4,33,39.6,13.37,6.052,1,Bream
812,29.8,25.7,41.3,18.91,5.752,1,Bream
876,26.2,34.5,39,14.73,5.051,1,Bream
1000,27.6,36.4,32.2,18.45,6.241,1,Bream
267,32.3,28.7,36.2,14.04,4.879,1,Bream
877,30.4,36.2,42.8,13.93,4.772,1,Bream
738,28,32.2,31.8,16.2,4.792,1,Bream
638,33.9,25.2,42.7,12.07,4.515,1,Bream
961,23.2,27.6,38.7,13.29,6.81,1,Bream
885,27.3,27.7,41.9,18.49,6.857,1,Bream
275,25.5,27.9,31.4,17.34,6.333,1,Bream
965,29.9,30,30.1,18.66,4.482,1,Bream
789,30.8,28.3,33.1,12.45,4.939,1,Bream
378,29.8,32.6,31.6,11.96,4.294,1,Bream
382,24.2,26.4,31,15.19,5.155,1,Bream
797,23.2,31.7,40.2,16.68,5.031,1,Bream
649,23.3,36.8,39.2,13.4,4.81,1,Bream
631,31.2,33.3,38.1,14.43,4.86,1,Bream
387,28.9,36.8,31.2,13.57,5.221,1,Bream
540,29,28.1,33.8,12.66,5.108,1,Bream
278,25.4,36.4,40.3,11,4.323,1,Bream
686,32.7,31.9,33.6,18.18,6.043,1,Bream
785,32.2,27.2,37.6,18.4,5.995,1,Bream
949,27.8,32.5,37.5,18.93,6.942,1,Bream
944,31.8,29.2,37.4,13.88,6.239,1,Bream
832,29.3,30,31.4,18.14,5.448,1,Bream
458,32.4,25.1,42.6,13.55,4.887,1,Bream
890,31.8,36.9,41.2,12.66,5.9,1,Bream
339,29,35,41.4,15.09,6.742,1,Bream
999,33.7,28.7,30.5,15.94,5.549,1,Bream
746,27.3,36.2,34.8,12.07,6.928,1,Bream
626,29.3,33.4,36.8,15.91,5.601,1,Bream
649,32.8,27.2,31.5,15.58,5.759,1,Bream
458,27.5,26.9,33.6,17.44,6.456,1,Bream
622,28.3,33.3,36.4,18.29,6.2,1,Bream
757,28.4,34.4,41.1,13.02,4.516,1,Bream
717,30.7,32.5,42.9,13.17,5.896,1,Bream
263,30.5,32.1,42.7,16.96,6.202,1,Bream
372,29.3,35.5,33.5,15.88,4.215,1,Bream
291,26.6,36.9,41.9,18.85,4.418,1,Bream
262,24.8,35.2,33.5,18.9,5.546,1,Bream
557,33.6,30.2,35.7,16.16,5.599,1,Bream
293,25.6,36,37,13.54,4.368,1,Bream
669,28.4,29.9,35.6,13.21,5.922,1,Bream
275,30.3,31.3,38.8,12.48,6.27,1,Bream
925,25.4,34,42.9,16.5,4.107,1,Bream
990,24.9,30.7,40.4,15.58,5.993,1,Bream
637,33.4,25.4,37.9,11.33,5.586,1,Bream
415,30.9,27.9,37.1,17.06,6.146,1,Bream
288,27.8,27.9,31.5,15.9,6.45,1,Bream
858,27.3,26.9,40.3,13.51,5.502,1,Bream
830,24.5,27.4,40.7,15.77,5.711,1,Bream
814,32.6,30.4,32.2,16.71,6.724,1,Bream
467,30.9,35.1,39.3,11.97,6.376,1,Bream
329,25.9,33.5,31.3,13.95,4.898,1,Bream
420,30.8,28.3,30.3,16.43,5.972,1,Bream
541,33.5,34.6,32.6,16.51,4.066,1,Bream
282,29,34.6,42.4,17.41,5.382,1,Bream
766,28.7,31.8,39.3,17.9,6.468,1,Bream
629,24.9,36.8,33.4,15.81,4.36,1,Bream
666,26.8,31.4,35,11.79,5.515,1,Bream
259,27.7,34.1,35.7,12.1,5.35,1,Bream
955,23.9,31.6,34.6,11.94,4.378,1,Bream
431,30.2,25.4,32.4,17.61,5.409,1,Bream
871,33.7,33.8,41.4,16.04,4.071,1,Bream
555,25.6,29.8,37.5,15.33,4.647,1,Bream
894,31.1,33.1,38,12.53,4.581,1,Bream
533,24.8,35.3,33.7,17.43,4.478,1,Bream
257,31,34,35,16.86,6.948,1,Bream
989,28.4,33.1,33.8,15.52,6.641,1,Bream
992,32.5,25,40.6,16.29,5.175,1,Bream
321,27.1,29.6,33.2,17.07,5.647,1,Bream
973,29.7,30.6,31.9,12.3,6.796,1,Bream
556,33.4,31.3,34.6,14.61,5.749,1,Bream
562,25.7,31.7,37.7,16.68,4.503,1,Bream
519,32.2,28,40.2,15.99,4.146,1,Bream
636,30.7,33,30.2,11.41,4.516,1,Bream
375,29,28.1,30.7,14.24,4.463,1,Bream
481,32.2,25.1,34.1,16.3,5.687,1,Bream
664,24.1,32.5,36.1,13.61,5.481,1,Bream
450,31,28.2,39.4,14.8,6.013,1,Bream
898,25.1,28,40.4,14.78,6.158,1,Bream
799,31.5,30.5,31.9,12.17,5.514,1,Bream
722,24.7,35.5,41.9,15.23,5.864,1,Bream
249,33,26.8,33.9,14.73,4.645,1,Bream
487,28.8,32.1,40.8,11.85,5.792,1,Bream
998,32.4,33.8,31.8,18.26,6.175,1,Bream
324,25.1,32.5,35.4,11.83,5.041,1,Bream
833,25.1,29.8,42,12.99,6.005,1,Bream
433,31.2,29,38.5,12.37,5.268,1,Bream
489,27.2,26.4,32.6,15.51,5.912,1,Bream
943,27.7,31.7,34.3,16.51,6.264,1,Bream
747,29.5,25.1,37.6,17.37,6.932,1,Bream
621,23.9,27.2,36.4,16.95,6.643,1,Bream
275,32.8,27.8,38.4,17.88,4.34,1,Bream
986,30.5,31.3,30.1,12.38,6.337,1,Bream
503,27.6,31.8,36.5,16.88,5.783,1,Bream
794,31.6,25.6,37.7,17.13,4.858,1,Bream
776,31.4,31.2,40,12.49,6.07,1,Bream
809,33,27.3,41.1,17.47,4.865,1,Bream
664,23.7,32.9,32.3,13.12,5.043,1,Bream
610,30,35.5,38.7,12.11,5.674,1,Bream
510,31.9,32.6,35.7,13.12,4.445,1,Bream
640,31.5,29,33,16.2,6.611,1,Bream
670,27,29.6,30.4,16.57,5.38,1,Bream
695,27.9,26,33,13.32,6.147,1,Bream
843,29.8,25.1,42.5,16.07,4.636,1,Bream
515,26.2,29.2,34.9,13.74,4.039,1,Bream
262,28.5,30.6,34.4,11.47,6.694,1,Bream
648,25.1,26.2,36.5,14.2,4.826,1,Bream
794,28.5,25.9,34,13.01,5.32,1,Bream
438,31.2,32.2,33,13.5,6.324,1,Bream
676,23.6,30.5,41.2,16.27,5.684,1,Bream
406,26.7,32.3,32,12.03,5.969,1,Bream
788,29.5,33,32.6,16.72,5.55,1,Bream
554,29.5,32.8,37.7,14.81,5.78,1,Bream
309,30.2,36.2,42.7,18.42,6.487,1,Bream
638,31.8,36.5,38.2,18.31,6.957,1,Bream
266,27.4,25.2,36.1,15.77,4.665,1,Bream
585,33.2,35.8,33,11.47,4.623,1,Bream
954,28.6,30.2,30.7,18.29,4.99,1,Bream
727,30.8,26.4,38.7,16.03,4.154,1,Bream
957,23.6,30.3,33,13.97,5.357,1,Bream
528,28.1,28.3,41,14.95,5.896,1,Bream
280,27.5,36.1,35.6,15.35,5.253,1,Bream
399,31.1,35.6,42.3,15.7,5.838,1,Bream
423,23.3,32.9,37.4,13.64,5.809,1,Bream
871,27.4,36.2,37.1,13.61,4.685,1,Bream
467,24.8,34,40.5,17.05,4.815,1,Bream
586,24.1,29.7,36.3,14.9,6.038,1,Bream
938,29.4,29.5,41.1,14.43,5.109,1,Bream
781,32.9,31.3,35.3,11.89,6.415,1,Bream
971,33.4,26.8,37.2,15.26,5.133,1,Bream
849,24.5,29.7,31.8,16.21,5.519,1,Bream
524,31.5,35,34.7,15.77,6.608,1,Bream
414,33.6,31.3,31.1,14.97,5.52,1,Bream
363,33.5,37,40.3,12.52,5.509,1,Bream
353,31.5,25.9,32.7,15.45,4.775,1,Bream
481,33.8,26.6,36.5,11.17,4.543,1,Bream
452,25.5,33.5,33.8,18.36,4.291,1,Bream
442,30.2,34.8,40.9,14.02,5.362,1,Bream
745,32.6,29.4,36.8,14.52,6.174,1,Bream
775,31.3,28.1,37.7,11.02,4.96,1,Bream
749,31.4,34.4,40.6,12.97,6.182,1,Bream
834,33.6,33.8,35.5,13.37,6.897,1,Bream
694,23.4,25.8,40.2,17.95,5.909,1,Bream
697,32.5,31.1,36.1,12.27,4.578,1,Bream
857,29,33.3,30.7,15.52,6.329,1,Bream
302,31.6,33,30.1,12.39,4.9,1,Bream
428,30,34.2,34,18.08,6.81,1,Bream
598,24.3,29.6,37.4,13.2,5.417,1,Bream
475,31.2,32.2,38.3,11.63,4.338,1,Bream
370,25.6,25.6,36.7,15.86,5.187,1,Bream
324,33.1,36.9,42.1,18.71,4.474,1,Bream
468,29.1,35,38.9,18.21,6.519,1,Bream
739,23.7,28.4,40.9,14.11,4.628,1,Bream
281,27.1,36.7,43,12.03,6.117,1,Bream
611,31.6,29.8,34.4,15.97,4.254,1,Bream
458,33.5,34.1,39.5,18.5,4.126,1,Bream
790,25.9,25.3,31.8,13.29,4.052,1,Bream
740,24.4,32.8,37.5,11.59,6.094,1,Bream
256,33.1,31.6,40.3,14.87,5.065,1,Bream
445,32.3,34.2,36.5,12.33,6.734,1,Bream
508,25.5,35.4,31,18.73,4.115,1,Bream
261,32.9,35.3,41.7,16.81,5.981,1,Bream
608,27.2,34.4,30.4,16.33,5.616,1,Bream
372,27,32,37.2,13.88,4.727,1,Bream
481,30.1,34.3,35.1,16.6,4.394,1,Bream
664,24.4,28.6,32.5,11.36,6.983,1,Bream
516,24.1,25.8,36.9,16.51,6.31,1,Bream
826,27,28.8,36.3,16.62,4.76,1,Bream
476,29.5,34.5,39.3,14.51,5.643,1,Bream
973,25.5,34.7,40.5,11.62,4.771,1,Bream
770,24.5,28,36.3,16.49,4.64,1,Bream
816,26.1,32.1,42.2,15.56,5.676,1,Bream
663,28.4,28.2,35.2,18.1,4.156,1,Bream
571,33.8,33.1,36.8,17.72,4.75,1,Bream
248,25.4,33.4,32.3,12.09,4.875,1,Bream
610,24.4,30.7,31.4,13.17,4.141,1,Bream
417,24.8,29.3,38.7,18.85,6.22,1,Bream
937,30.1,32.9,34.2,11.46,5.045,1,Bream
498,26.2,36.6,41.3,14.33,5.148,1,Bream
511,24.5,28.9,34,18.55,5.364,1,Bream
488,27.8,25.3,35.8,18.23,6.135,1,Bream
974,33.1,36.1,38.1,15.85,5.469,1,Bream
608,28.9,31.5,32.2,12.74,4.659,1,Bream
904,24.5,28.6,38.9,16.72,5.867,1,Bream
520,32.9,25.3,38.6,17.63,6.139,1,Bream
532,32.1,29.6,36.7,14.51,6.702,1,Bream
524,24,28.2,35.7,16.34,5.295,1,Bream
636,27.9,29.9,32,11.93,5.483,1,Bream
414,27.6,33.8,36.7,11.56,4.673,1,Bream
825,29.7,33.4,42.8,11.68,6.23,1,Bream
338,24.1,26.4,31.4,15.06,4.355,1,Bream
488,33,34.1,32.7,15,4.921,1,Bream
609,27.3,36.8,30.8,14.04,6.904,1,Bream
941,33.6,26.8,37.1,18.45,4.942,1,Bream
597,30.9,29.4,37.4,14.5,5.329,1,Bream
286,27.6,33.7,37.9,17.89,6.557,1,Bream
489,33.7,28.9,37.7,13.73,6.312,1,Bream
432,29.7,36.3,38,11.85,4.217,1,Bream
608,26.4,26.5,40.6,16.16,6.85,1,Bream
352,33.5,30,37.6,13.69,4.06,1,Bream
378,33.3,29.3,31.6,14.79,4.621,1,Bream
514,27.3,25.1,36.9,12.79,6.099,1,Bream
308,32.9,27.4,41.1,17.52,4.292,1,Bream
480,24.4,29.3,30.7,13.11,6.016,1,Bream
296,32.6,28.5,39.8,15.03,6.785,1,Bream
408,33.7,33.5,33.7,16.76,4.76,1,Bream
935,25.6,28.1,35.1,16.4,4.732,1,Bream
936,26.3,28.1,34.7,18.3,5.515,1,Bream
833,28.4,30.5,32.4,12.82,6.822,1,Bream
860,29.9,32.9,36.5,13.27,6.798,1,Bream
370,29.3,30.8,41.8,12.84,5.866,1,Bream
930,29.5,32.7,41.7,12.42,4.8,1,Bream
283,28.3,33.9,32.8,18.19,5.89,1,Bream
376,30.3,36.8,40.6,18.93,6.983,1,Bream
481,33.5,33,42.1,15.16,6.214,1,Bream
663,25.1,35.7,39.9,16.41,6.677,1,Bream
899,28.9,29.3,32.9,14.15,6.544,1,Bream
912,24.1,28.8,42.4,16.12,6.538,1,Bream
660,25.2,27.7,33.8,18.8,6.995,1,Bream
724,25.5,28.7,31.1,17.25,4.647,1,Bream
247,29.3,28.2,33.6,15.64,5.667,1,Bream
745,25.8,28.8,38.6,12.52,6.696,1,Bream
530,26,31.9,41.7,15.97,4.843,1,Bream
648,27.2,30.5,40.9,18.24,5.879,1,Bream
424,27.4,30.2,35.1,11.34,6.516,1,Bream
329,25.1,31,42.1,13.05,5.222,1,Bream
734,30.5,25.2,41.4,17.96,5.303,1,Bream
322,26.5,35.3,32.7,16.19,5.045,1,Bream
882,27.5,29.2,35.3,15.28,6.538,1,Bream
559,27.7,28.9,34.2,17.34,6.463,1,Bream
719,33,32.1,33.4,11.98,6.894,1,Bream
516,32.1,32.3,41.1,14.18,4.766,1,Bream
803,33.4,34,34.7,15.31,6.608,1,Bream
781,26.4,32.4,40.6,16.39,4.4,1,Bream
320,27.7,26,36.1,17.59,4.393,1,Bream
354,31.7,30.9,32.7,13.15,5.345,1,Bream
465,32.2,33.4,35.3,18.9,4.859,1,Bream
339,25.4,35.1,42.2,13.01,4.505,1,Bream
483,33.1,27.8,41.3,18.4,4.292,1,Bream
570,27.7,26.2,41.6,12.17,6.316,1,Bream
275,30.8,30.8,37,13.34,5.674,1,Bream
403,26.4,29.6,30.6,15.85,4.571,1,Bream
265,28,27.5,33.3,17.03,5.884,1,Bream
581,30.6,27,31,12.78,6.639,1,Bream
868,27,27.6,42.2,11.51,6.833,1,Bream
297,23.7,27.8,41.4,16.93,6.033,1,Bream
694,27.1,31.9,38,13.51,6.665,1,Bream
899,31,26.9,34.5,16.21,5.92,1,Bream
510,31,33.5,36.5,15.73,6.82,1,Bream
849,31.7,33.4,32.5,15.01,5.861,1,Bream
439,26.9,32.8,41.3,16.52,4.418,1,Bream
964,33.4,32.4,38.6,13.87,5.386,1,Bream
242,25,36.5,33,17.84,6.358,1,Bream
858,30.1,30.8,34.1,13.73,5.116,1,Bream
634,25.1,34.1,34.5,11.24,4.703,1,Bream
261,24.9,28.5,34.7,13.28,5.004,1,Bream
249,23.9,32.8,38.3,12.03,6.405,1,Bream
514,24.1,27.7,37.7,17.27,6.37,1,Bream
904,33.4,35.3,36,13.98,4.046,1,Bream
499,30.8,31.9,37.8,14.91,6.893,1,Bream
243,30.1,29.2,31.1,18.23,4.496,1,Bream
880,31,35.8,36.4,11.79,5.922,1,Bream
742,27.3,32.8,39.2,17.19,6.534,1,Bream
777,28.3,30.2,37.3,12.77,5.168,1,Bream
466,28.2,32.3,31.6,11.5,4.523,1,Bream
628,33.1,30.4,32.7,16.34,4.686,1,Bream
743,31.5,32.4,42.7,17.62,5.073,1,Bream
275,23.6,33.9,36.4,15.64,5.59,1,Bream
829,25.3,34.8,33.1,11.14,6.963,1,Bream
403,30.3,28.2,39,13.95,4.886,1,Bream
452,24.9,25.1,42.2,13.63,4.035,1,Bream
647,33.8,35.4,32.8,16.3,4.521,1,Bream
686,32.1,32.2,38,17.69,4.297,1,Bream
433,25.1,28,33.9,15.14,6.524,1,Bream
432,33.3,29.7,42.4,16.22,5.781,1,Bream
989,28.4,25.5,40.5,11.54,5.399,1,Bream
485,30,33.6,40.4,17.21,5.333,1,Bream
400,27.6,27.7,42.4,14.15,4.091,1,Bream
820,24.1,29.2,39.1,11.48,4.834,1,Bream
638,25.3,31,40.5,12.28,6.319,1,Bream
513,32.8,25.1,39.9,14.99,5.362,1,Bream
650,25.5,33.5,30,12.19,5.24,1,Bream
625,23.7,34.1,42.5,17.04,6.846,1,Bream
700,27.9,28.3,34.4,13.52,4.31,1,Bream
510,30.8,31.6,36.6,15.73,5.372,1,Bream
460,23.6,36.7,32.1,16.92,6.077,1,Bream
628,31.3,27.4,32.7,18.86,4.212,1,Bream
954,26.2,28.9,30,15.4,5.381,1,Bream
694,29.5,33.5,40,12.6,5.371,1,Bream
711,27.4,31.6,31.6,11.39,5.995,1,Bream
657,24.9,32.4,39,14,4.605,1,Bream
693,34,30.7,39.8,17.83,4.998,1,Bream
502,27.5,32.9,39.8,18.43,6.082,1,Bream
726,31.3,28.1,37.9,18.15,5.353,1,Bream
322,28.5,35.6,39.8,12.19,6.836,1,Bream
657,24.1,36.6,42.9,13.75,5.754,1,Bream
306,33.8,31.6,40.5,16.54,4.47,1,Bream
986,27,31.3,30.8,16.73,5.277,1,Bream
748,32.3,28.9,35.4,13.55,6.134,1,Bream
966,29.1,31.2,31.1,16.74,5.897,1,Bream
246,30.4,27.4,31,12.68,6.318,1,Bream
968,28.1,27,32.3,11.03,5.761,1,Bream
965,24.4,35.8,32.2,12.78,5.277,1,Bream
837,23.1,26,38,12.31,6.479,1,Bream
273,24.4,31,31.1,14.45,5.514,1,Bream
372,24.9,26.8,35.2,18.77,4.628,1,Bream
832,33.5,35.8,40.5,18.88,4.891,1,Bream
305,30.6,28.9,41.6,12.42,4.151,1,Bream
660,27.3,33.8,38.3,15.97,4.688,1,Bream
563,23.7,31,35.1,18.57,5.443,1,Bream
265,29.3,34.7,40.8,15.1,5.855,1,Bream
418,24.4,25.8,31.3,13.4,5.841,1,Bream
785,32.8,27.9,41.4,11.09,4.356,1,Bream
510,27,26,39.6,12.09,6.731,1,Bream
347,31.3,25.4,33.5,15.99,5.787,1,Bream
551,27.5,32.6,37,16.12,6.366,1,Bream
375,30.4,32.1,41.4,14.41,6.335,1,Bream
345,27.8,30.7,41.5,12.74,6.871,1,Bream
754,28.9,27.3,38.6,18.94,5.927,1,Bream
742,23.8,32.3,32.1,17.86,6.168,1,Bream
275,30.2,27.7,32.5,11.96,4.471,1,Bream
576,26,29.8,41.1,18.84,5.949,1,Bream
256,29.8,30.6,31.5,14.74,4.032,1,Bream
386,33.3,33,31.4,11.5,5.028,1,Bream
291,29.6,33.7,39.8,15.59,4.349,1,Bream
761,25,27.2,31.8,14.97,5.982,1,Bream
437,26.7,25.8,39.6,12.38,4.292,1,Bream
330,28.7,33.1,30.6,17.83,6.874,1,Bream
421,29,29.2,40.4,11.01,6.3,1,Bream
478,30.5,27.7,31.4,15.71,5.415,1,Bream
783,28.9,35.3,39.5,18.3,4.861,1,Bream
468,31,26.2,38.4,16.72,4.742,1,Bream
298,28.5,31.3,39.3,18.65,6.38,1,Bream
776,23.6,29.4,41.1,16.07,5.91,1,Bream
863,25.9,32.3,33.9,15.03,5.542,1,Bream
461,31.5,25.4,34.5,15.43,6.188,1,Bream
886,26.2,31.9,41.2,14.85,4.617,1,Bream
680,24.7,32.8,30.1,13.79,4.797,1,Bream
467,24.3,30,31.1,12.93,5.007,1,Bream
691,27.6,25.9,34.9,18.79,4.834,1,Bream
936,31.6,25.6,30.7,12.53,6.89,1,Bream
306,27.9,27.5,40.3,13.17,6.186,1,Bream
682,31.2,30.8,36.3,17.08,5.483,1,Bream
818,27.3,32.8,36.2,16.95,4.472,1,Bream
924,25.1,36.3,32,16.14,6.231,1,Bream
607,25.7,29.5,32.4,17.2,6.401,1,Bream
748,31.6,31.3,33.4,17.09,6.932,1,Bream
877,33.4,27.9,41.8,15.41,6.725,1,Bream
250,33.4,25.8,42.9,18.94,4.482,1,Bream
400,28,34,32.3,16.85,6.88,1,Bream
413,28,35.4,36,18.17,6.907,1,Bream
930,27.6,35.8,32.6,13.36,6.973,1,Bream
789,24.7,33.5,30.2,15.62,6.061,1,Bream
462,31.9,32.2,42.7,17.77,4.871,1,Bream
386,31.5,28.4,41.6,18.37,6.887,1,Bream
887,29.6,36.4,40,12.56,6.084,1,Bream
423,23.4,32,34.2,13.46,4.774,1,Bream
906,30.1,33.1,32.6,16.67,4.229,1,Bream
520,26,37,38.3,12.8,4.715,1,Bream
329,33.3,29.6,36.4,12.45,5.814,1,Bream
876,32,29.1,35.1,15.3,6.34,1,Bream
570,32,26.2,39,12.33,4.71,1,Bream
729,31.7,33.4,30.8,13.27,4.314,1,Bream
901,30.2,30.4,42.1,16.44,5.348,1,Bream
374,33.7,36.5,40.9,16.26,6.995,1,Bream
503,30.9,35.9,36,13.91,6.927,1,Bream
363,30.9,32.8,37.2,11.48,5.625,1,Bream
661,29.7,27.8,33.6,12.78,5.695,1,Bream
353,28,27,38,16.69,6.657,1,Bream
753,27.9,32.8,33.9,14.68,6.063,1,Bream
945,24.6,31.5,41.1,18.73,6.482,1,Bream
843,30.6,35.3,35.3,15.17,4.527,1,Bream
963,33.4,34.2,34.2,17.04,5.64,1,Bream
772,33,32.6,43,16.13,6.396,1,Bream
838,29.8,26.6,33.4,11.88,5.951,1,Bream
649,26,33.5,30.8,14.06,4.628,1,Bream
891,30.1,34.2,39.2,17.54,4.413,1,Bream
566,23,26.1,40.9,13.3,5.565,1,Bream
309,27.8,29.4,37.4,18.25,5.499,1,Bream
512,23.2,31.5,35.2,14.84,6.252,1,Bream
354,25.3,25.5,32.5,15.77,4.984,1,Bream
486,31.6,35.6,32.6,17.29,5.926,1,Bream
741,27.8,27.5,35.9,11.49,4.424,1,Bream
451,31.8,33.9,39.7,14.6,6.476,1,Bream
785,25.3,29.1,30.7,16.15,4.687,1,Bream
595,32.1,36.9,35,13.42,5.88,1,Bream
830,32.4,26.9,36.8,18.95,4.995,1,Bream
986,25.3,35.6,34,15.21,5.344,1,Bream
694,28.7,35.6,39.6,18.01,6.426,1,Bream
253,26.3,32.8,40.7,14.11,4.679,1,Bream
940,30.9,32.2,30.4,15.47,5.178,1,Bream
627,31.2,37,38,18.36,4.793,1,Bream
906,26.3,26.1,32,18.7,4.067,1,Bream
974,23.3,25.7,35,12.5,5.373,1,Bream
698,24.6,30.1,33.3,14.77,4.272,1,Bream
751,30.1,30.8,30.1,12.33,4.823,1,Bream
826,27,36.8,30.1,11.7,4.953,1,Bream
483,25.4,36.8,40.8,16.66,5.121,1,Bream
874,23.5,30,40,17.7,6.701,1,Bream
443,29.1,26.9,39.1,13.49,4.702,1,Bream
682,26.6,36.9,36.1,18.35,6.282,1,Bream
782,28,36.5,37.1,18.96,4.794,1,Bream
301,25.2,25.6,42.6,17.65,4.192,1,Bream
788,28.1,30.5,39.7,11.61,4.259,1,Bream
333,32.2,32.5,40.3,14.5,5.8,1,Bream
880,32,29.7,39.6,13.81,4.778,1,Bream
835,27.1,34,39.8,17.84,5.618,1,Bream
851,29.1,35.3,39.3,14.64,6.214,1,Bream
489,23.6,27.2,39.4,14.8,4.195,1,Bream
505,27.3,35.9,41.5,18.4,5.001,1,Bream
915,29.1,27.2,31.6,17.64,5.652,1,Bream
439,30.6,34,42,15.64,4.573,1,Bream
589,32.3,26.8,41.1,15.28,4.098,1,Bream
687,28.6,30.2,37.3,16.87,4.029,1,Bream
512,33.9,27.8,39.2,17.24,4.289,1,Bream
834,26.8,36.2,42.2,17.62,6.596,1,Bream
690,23.9,26.8,32.7,18.53,5.184,1,Bream
558,26.3,32.3,35.1,16.63,4.588,1,Bream
318,29.5,28.4,32.4,15.32,6.177,1,Bream
437,33.1,36.3,32.9,16.19,4.352,1,Bream
803,25.1,33,33,16.96,6.7,1,Bream
441,24.1,25.6,42.6,16.36,6.112,1,Bream
982,29.9,26.3,41.6,16.85,4.354,1,Bream
762,32.3,27.7,36.1,11.7,6.14,1,Bream
603,30.9,32,32.2,15.39,5.427,1,Bream
513,28.8,27.7,41.6,12.87,6.162,1,Bream
310,33.8,28.7,34.1,14.86,5.436,1,Bream
840,27.3,34.3,32.4,16.1,5.428,1,Bream
406,29.2,33.5,37.1,12.47,5.302,1,Bream
371,29.9,32.7,33.2,17.97,4.806,1,Bream
744,33.6,35.6,33.3,14.04,4.453,1,Bream
580,27.3,31,42.1,18.93,4.982,1,Bream
594,26.4,35.7,37.5,11.09,6.082,1,Bream
735,29.3,27.7,33.3,12.28,4.431,1,Bream
661,27.6,31.7,41.5,16.41,6.148,1,Bream
580,30.4,31.6,30.3,13.04,4.818,1,Bream
625,31.2,31.3,34.5,15.57,4.94,1,Bream
454,27,33.8,36.5,11.37,5.551,1,Bream
444,26.9,30.8,32.6,11.84,5.639,1,Bream
465,27.4,32.9,34.1,13.03,4.345,1,Bream
401,29,31.6,35.3,15.57,4.405,1,Bream
680,31.5,35.9,42.8,12.63,5.862,1,Bream
356,24.3,35.1,35.7,11.98,6.576,1,Bream
304,30.9,31.2,33.2,11.34,6.514,1,Bream
347,26.4,27.2,32.1,13.2,4.663,1,Bream
994,29.5,29.7,34.5,18.98,5.815,1,Bream
870,31.8,34.4,31.5,14.22,5.578,1,Bream
300,27.7,28.5,40.6,11.44,6.163,1,Bream
987,30.1,34.3,37.3,16.89,6.584,1,Bream
905,26,36.7,34,14.64,4.089,1,Bream
753,29.7,33,42.7,11.54,5.811,1,Bream
838,28.2,27,36.8,18.29,5.609,1,Bream
931,33.8,28,34.2,18.34,4.596,1,Bream
569,23.5,32.6,32.5,15.99,6.746,1,Bream
825,27.5,30.5,41.1,15.17,4.776,1,Bream
705,28.4,34.1,35.8,12.83,5.466,1,Bream
424,26.1,33.5,30.4,12.37,6.652,1,Bream
919,28.7,27.8,35.2,15.13,4.406,1,Bream
592,30.2,35.6,32,14.49,5.951,1,Bream
546,26.2,33.6,38.9,16.34,5.868,1,Bream
543,28.3,35,38,13.09,6.569,1,Bream
247,27.5,25.5,37.7,16.21,5.582,1,Bream
835,31.6,28,31,11.98,5.254,1,Bream
453,27,25.7,36.2,17.19,4.338,1,Bream
463,29.2,37,39.4,17.6,5.975,1,Bream
254,28.9,26,42,16.3,5.325,1,Bream
556,28.8,25.9,36.6,15.31,6.464,1,Bream
829,25.3,31.2,35.8,13.36,4.892,1,Bream
594,33.4,28.8,31.4,13.61,4.051,1,Bream
923,28.3,31,31.9,13.25,4.622,1,Bream
390,28.2,26.9,41,16.21,4.07,1,Bream
985,30.3,31.5,32.1,17.46,4.562,1,Bream
674,27.6,33.7,42,13.67,4.901,1,Bream
455,24.8,31.8,34.8,18.69,6.24,1,Bream
353,31.4,32.6,31.3,12.78,5.555,1,Bream
343,29.6,30.4,30.4,14.98,6.134,1,Bream
487,25.1,28.5,36.6,17.39,4.658,1,Bream
291,27.5,33.4,40.8,15.74,4.606,1,Bream
672,31.7,30.2,39,12.91,6.004,1,Bream
665,30,26.8,38,11.69,5.342,1,Bream
855,23.5,27.8,39.8,15.3,6.546,1,Bream
334,31.5,36.8,39.7,14.55,5.91,1,Bream
355,32.3,27.4,37.2,12.95,5.408,1,Bream
460,23.5,33.7,38.7,18.01,6.991,1,Bream
622,27.4,37,39.5,16.85,5.949,1,Bream
584,26.3,35.5,39.7,13.71,4.52,1,Bream
671,26.7,28,37.3,18.04,4.271,1,Bream
994,29,27.5,32.5,11.74,6.731,1,Bream
738,29,26.6,35.3,15.47,6.408,1,Bream
380,28.4,28.9,35.2,11.84,5.031,1,Bream
255,29.5,29.5,41.1,17.65,5.768,1,Bream
706,29.3,30.7,31.9,15.85,6.669,1,Bream
855,23.6,37,31,18.99,6.945,1,Bream
475,25.8,25.5,31.2,11.63,6.731,1,Bream
371,32.2,25.5,35.3,16.37,6.793,1,Bream
782,33.2,35.9,35.3,18.03,5.029,1,Bream
530,30.1,29.3,32.8,17.01,4.572,1,Bream
259,23.8,31,40.5,12.05,6.65,1,Bream
937,25.5,29.8,42.5,16.96,4.085,1,Bream
337,26,36.1,31.9,11.7,6.619,1,Bream
